,name,year,nationality,width,height,mean_hue,mean_saturation,mean_brightness
2438,john-de-blaquiere-1st-baron-de-blaquiere,1803,British,575.0,800.0,0.22426233113131494,0.14899063181079808,0.4929670161977835
2439,john-buckner,1804,British,583.0,800.0,0.16794877521043866,0.18658051796355551,0.4214578834964518
2440,lavinia-spencer-n-e-bingham-countess-spencer,1804,British,593.0,800.0,0.14328826927374336,0.28877289900948877,0.37951339979499393
2441,lieutenant-colonel-gore,1804,British,578.0,800.0,0.10336814792186103,0.2806799743490348,0.765749033177285
2442,maria-scott-waring-n-e-hughes-and-her-children,1804,British,530.0,800.0,0.1348982100990948,0.23720233860992643,0.40387304846466887
2443,rosoman-mountain-n-e-wilkinson,1804,British,587.0,800.0,0.10143822335427938,0.2987117104579064,0.5231204613020678
2444,henry-edward-fox,1805,British,585.0,800.0,0.18543091269668652,0.3060124384389186,0.25071405228758176
2445,john-hoppner,1805,British,579.0,800.0,0.19699597880527517,0.12390604667555218,0.4440976328355177
2446,thomas-grenville,1805,British,579.0,800.0,0.1413820963834798,0.1462362487302625,0.5099533509431406
2447,thomas-grenville,1805,British,587.0,800.0,0.24877791235464386,0.12461975751033011,0.3986959364665798
2448,thomas-grenville,1808,British,579.0,800.0,0.1413820963834798,0.1462362487302625,0.5099533509431406
2449,thomas-grenville,1808,British,587.0,800.0,0.24877791235464386,0.12461975751033011,0.3986959364665798
2450,colonel-h-campbell,1806,British,557.0,800.0,0.12402090637459585,0.14541138031748463,0.6115194582321257
2451,samuel-bosanquet,1806,British,564.0,800.0,0.14186914156587876,0.22933468042467792,0.386283201223752
2452,harriot-beauclerk-n-e-mellon-duchess-of-st-albans,1806,British,581.0,800.0,0.11762174854391018,0.21038163269344853,0.47119436569808626
2453,henry-grattan,1806,British,575.0,800.0,0.20812363019237198,0.12403334911978048,0.3933916453537938
2454,henry-petty-fitzmaurice-3rd-marquess-of-lansdowne,1806,British,614.0,800.0,0.224664971568453,0.25535355198649834,0.311371926294948
2455,horatio-walpole-1st-earl-of-orford,1806,British,576.0,800.0,0.14697326328108234,0.18804674176813055,0.4227300347222222
2456,richard-annesley-2nd-earl-annesley,1806,British,568.0,800.0,0.20045457552862375,0.28115693052510643,0.2860934047914941
2457,thomas-erskine-1st-baron-erskine,1806,British,677.0,800.0,0.18825958754744687,0.23919661991075866,0.3921623946476671
2458,william-vincent,1806,British,567.0,800.0,0.15072357612706902,0.2381889395003623,0.3658839004737698
2459,william-vincent,1806,British,584.0,800.0,0.15841417110082553,0.13081419207136016,0.7279971125436475
2460,william-vincent,1811,British,567.0,800.0,0.15072357612706902,0.2381889395003623,0.3658839004737698
2461,william-vincent,1811,British,584.0,800.0,0.15841417110082553,0.13081419207136016,0.7279971125436475
2462,anthony-champion,1807,British,560.0,800.0,0.1216877423911904,0.2667109212840001,0.391513637955182
2463,sir-archibald-edmonstone-1st-bt,1807,British,591.0,800.0,0.2139141044089114,0.18330720288473998,0.4347907086692547
2464,alexander-adam,1808,British,571.0,800.0,0.15741390906308952,0.2249592675364446,0.36818772535283806
2465,john-emery-as-tyke-in-morton-s-school-of-reform,1808,British,586.0,800.0,0.08868996854234229,0.32130252761638856,0.5307424713912868
2466,robert-william-elliston,1808,British,609.0,800.0,0.13650078513305386,0.16744143749872833,0.662604357835088
2467,sir-soulden-lawrence,1808,British,567.0,800.0,0.1675026338582563,0.15210883735716327,0.46201788740187427
2468,thomas-lowten,1808,British,661.0,800.0,0.12241891483020745,0.27752077028280375,0.42981857553914143
2469,henry-phipps-viscount-normanby-and-earl-of-mulgrave,1808,British,584.0,800.0,0.1533311726015709,0.18583039849858235,0.4759402111872147
2470,john-fuller,1808,British,539.0,800.0,0.14543231354422867,0.16708717822822877,0.46583779875586606
2471,andrew-barnard,1809,British,591.0,800.0,0.15780359412792785,0.2553789515873829,0.41934975614611325
2472,archibald-mclean,1809,British,595.0,800.0,0.11623788218051345,0.2902844928949366,0.4574827401548856
2473,charles-mayne-young,1809,British,597.0,800.0,0.13367368080991227,0.2221505006441061,0.539630406936644
2474,gwyllym-lloyd-wardle,1809,British,566.0,800.0,0.17063359164173228,0.2271586199039688,0.3307761899812929
2475,hon-henry-legge,1809,British,584.0,800.0,0.1181935052137301,0.2464760705784621,0.533821514907333
2476,hon-henry-legge,1809,British,589.0,800.0,0.11854635138283716,0.21213996193740225,0.5831538499950064
2477,hon-henry-legge,1810,British,584.0,800.0,0.1181935052137301,0.2464760705784621,0.533821514907333
2478,hon-henry-legge,1810,British,589.0,800.0,0.11854635138283716,0.21213996193740225,0.5831538499950064
2479,james-pilfold,1809,British,536.0,800.0,0.1847642823086815,0.17128307373272442,0.44645305640913086
2480,john-christian-curwen,1809,British,555.0,800.0,0.11055045711055898,0.25736333184616944,0.42175579402932356
2481,john-christian-curwen,1809,British,557.0,800.0,0.16011629977011738,0.1609962774639829,0.48542002851409866
2482,john-christian-curwen,1820,British,555.0,800.0,0.11055045711055898,0.25736333184616944,0.42175579402932356
2483,john-christian-curwen,1820,British,557.0,800.0,0.16011629977011738,0.1609962774639829,0.48542002851409866
2484,maria-rebecca-davison-n-e-duncan,1809,British,591.0,800.0,0.13123305325572618,0.1892163689753347,0.6322950217311969
2485,william-braidwood,1809,British,623.0,800.0,0.14783098024930952,0.1547746374240825,0.4889324426399773
2486,william-lowther-1st-earl-of-lonsdale,1809,British,567.0,800.0,0.17990096668492422,0.21669181274059016,0.4155817771553067
2487,andrew-barnard-1809-1,,British,586.0,800.0,0.0973957823600161,0.4654725312207667,0.33391058522385064
2488,charles-mayne-young-1809-1,,British,573.0,800.0,0.17566859359731776,0.17004926873565462,0.5359801697293226
2489,george-hamilton-gordon-4th-earl-of-aberdeen,1809,British,567.0,800.0,0.13303446612912867,0.3659794561875389,0.3336746636926376
2490,james-wyatt,1809,British,575.0,800.0,0.1877917611266298,0.14371276166415914,0.43459166240409214
2491,john-pitt-2nd-earl-of-chatham,1809,British,602.0,800.0,0.2323225923648831,0.16989293289535556,0.3675332144485702
2492,charlotte-stanley-countess-of-derby,1810,British,575.0,800.0,0.15230507680004357,0.20523587143283528,0.41793709292412623
2493,elizabeth-cromwell-n-e-steward,1810,British,608.0,800.0,0.12142066810292831,0.10803671469460505,0.887397163635191
2494,frances-teresa-stuart-duchess-of-richmond-and-lennox,1810,British,546.0,800.0,0.12730622642112438,0.13925276497217268,0.6519549576240753
2495,henry-howard-6th-duke-of-norfolk,1810,British,556.0,800.0,0.1525893914594583,0.11545644385919737,0.5443549777824799
2496,henry-howard-7th-duke-of-norfolk,1810,British,540.0,800.0,0.1283444731516856,0.12412799436476477,0.6299187636165576
2497,henry-rich-1st-earl-of-holland,1810,British,550.0,800.0,0.11909715132496641,0.15614045616603428,0.6100242780748664
2498,john-hampden,1810,British,562.0,800.0,0.14498685393002758,0.17308484659859097,0.556534540506594
2499,sir-richard-stayner,1810,British,558.0,800.0,0.15694670797758134,0.12539882968910113,0.6372751774544947
2500,thomas-dalyell,1810,British,563.0,800.0,0.17455449620203328,0.14118630097616625,0.6197851234632396
2501,thomas-howard-4th-duke-of-norfolk,1810,British,547.0,800.0,0.17029603672108978,0.1397153575787377,0.523490581424526
2502,catherine-whitmore-n-e-thomason,1810,British,699.0,800.0,0.1368038523943046,0.17803958657686966,0.5481047925608011
2503,charlotte-stanley-countess-of-derby-1810-1,,British,562.0,800.0,0.11145593565668088,0.14919259041024188,0.7051820528923313
2504,elizabeth-cromwell-n-e-steward-1810-1,,British,574.0,800.0,0.12871339348816083,0.24482782794227684,0.611379056500649
2505,frances-teresa-stuart-duchess-of-richmond-and-lennox-1810-1,,British,550.0,800.0,0.13088399967077427,0.13237426568054003,0.6118492513368985
2506,henry-howard-6th-duke-of-norfolk-1810-1,,British,557.0,800.0,0.17062754883488898,0.09942357889230753,0.5838193403034464
2507,henry-rich-1st-earl-of-holland-1810-1,,British,546.0,800.0,0.11809125341274931,0.19372965041753304,0.6114619424692955
2508,joseph-wainwright,1810,British,573.0,800.0,0.16076648472794686,0.19820332324027254,0.36324901618588107
2509,luke-fraser,1810,British,569.0,800.0,0.1652598873028978,0.21147745503234497,0.38492741824321997
2510,richard-griffin-n-aldworth-neville-2nd-baron-braybrooke,1810,British,575.0,800.0,0.11815760064687739,0.1863704493088587,0.5127835208866156
2511,sir-richard-stayner-1810-1,,British,559.0,800.0,0.12432511102780601,0.12768827213740472,0.6080608492055141
2512,thomas-dalyell-1810-1,,British,584.0,800.0,0.09705851025792167,0.23986143968957405,0.6739757252215954
2513,unknown-man-formerly-known-as-thomas-howard-4th-duke-of-norfolk,1810,British,559.0,800.0,0.1340979595459761,0.15897784926529834,0.5453140411799785
2514,william-wallis,1810,British,565.0,800.0,0.1523956812836316,0.18087758730078984,0.4148359361443692
2515,frances-teresa-stuart-duchess-of-richmond-and-lennox-1810-2,,British,562.0,800.0,0.13773516848034942,0.1885594005575803,0.5403772416439883
2516,george-villiers-1st-duke-of-buckingham,1810,British,563.0,800.0,0.1309301346358416,0.35196515771001824,0.4415984310242747
2517,richard-griffin-n-aldworth-neville-2nd-baron-braybrooke-1810-1,,British,588.0,800.0,0.10423870938195234,0.3410901785450457,0.42576079598506056
2518,sir-richard-stayner-1810-2,,British,578.0,800.0,0.16095527940750654,0.12756592843271428,0.7294465279191258
2519,william-sharp,1810,British,573.0,800.0,0.15186194787855262,0.23050304920810458,0.39890891592238986
2520,william-wallis-1810-1,,British,596.0,800.0,0.20468172544417976,0.1636672072165539,0.4100918541913409
2521,cyril-jackson,1811,British,575.0,800.0,0.18600267672557314,0.14375765090517206,0.43480417732310317
2522,francis-rawdon-hastings-1st-marquess-of-hastings,1811,British,604.0,800.0,0.2129953815357747,0.13172097964167556,0.32637809213089214
2523,giles-strangeways,1811,British,553.0,800.0,0.17319243228390743,0.11044841756959299,0.7081042442293377
2524,john-cooke,1811,British,563.0,800.0,0.11822040096839569,0.25296441339330306,0.432294953505381
2525,lettice-cary-n-e-morison-viscountess-falkland,1811,British,571.0,800.0,0.12290794387896364,0.1518857617521959,0.6522784159197831
2526,lucius-cary-2nd-viscount-falkland,1811,British,559.0,800.0,0.14685348842232968,0.10820098627285708,0.5849042495352346
2527,margaret-n-e-brooke-lady-denham,1811,British,558.0,800.0,0.1478048616621399,0.10666403378893141,0.609182532152646
2528,william-cavendish-1st-duke-of-newcastle-upon-tyne,1811,British,555.0,800.0,0.20309432359535087,0.10363181603104371,0.5569756845080377
2529,cropley-ashley-cooper-6th-earl-of-shaftesbury,1812,British,564.0,800.0,0.18436265170918278,0.11040956760354337,0.5448042692254206
2530,henrietta-anne-duchess-of-orleans,1812,British,583.0,800.0,0.10677464057023574,0.15209683105844102,0.7026583593986481
2531,louis-xviii-king-of-france,1812,British,545.0,800.0,0.1470996329395512,0.16189926710876748,0.5836145439827307
2532,richard-twining,1812,British,583.0,800.0,0.12404852327601604,0.14929627332765127,0.6246351696767904
2533,sir-thomas-twisden-1st-bt,1812,British,514.0,800.0,0.13739441574489397,0.1279480119634696,0.6221304074158847
2534,william-alexander-madocks,1812,British,558.0,800.0,0.10687801154202702,0.21546886372561136,0.567519230093471
2535,william-emerson,1812,British,572.0,800.0,0.1270044672070396,0.2609940282365283,0.5019754644864939
2536,andrew-bell,1813,British,564.0,800.0,0.18841753763683053,0.172594923325746,0.35665448998748434
2537,andrew-bell,1813,British,596.0,800.0,0.14598506287146323,0.20886106287336015,0.4039281977891828
2538,andrew-bell,1825,British,564.0,800.0,0.18841753763683053,0.172594923325746,0.35665448998748434
2539,andrew-bell,1825,British,596.0,800.0,0.14598506287146323,0.20886106287336015,0.4039281977891828
2540,frederick-v-king-of-bohemia,1813,British,547.0,800.0,0.13247128570405284,0.14852563524652443,0.6082487274617343
2541,frederick-v-king-of-bohemia,1813,British,546.0,800.0,0.1325069518864099,0.18979659331884477,0.5942067352582058
2542,frederick-v-king-of-bohemia,1816,British,547.0,800.0,0.13247128570405284,0.14852563524652443,0.6082487274617343
2543,frederick-v-king-of-bohemia,1816,British,546.0,800.0,0.1325069518864099,0.18979659331884477,0.5942067352582058
2544,hon-margaret-mercer-elphinstone,1813,British,800.0,652.0,0.1814552624344811,0.18025685058032756,0.40341900487188737
2545,james-hamilton,1813,British,615.0,800.0,0.1818022287197548,0.15119184099568522,0.4561666905786705
2546,john-garnett,1813,British,570.0,800.0,0.20258927972909194,0.14789319399251316,0.38382997076023395
2547,john-wooll,1813,British,605.0,800.0,0.15384993736818542,0.17315336853655433,0.5204667801004698
2548,king-charles-i-when-prince-of-wales,1813,British,564.0,800.0,0.13048210021577464,0.1700930022595226,0.6081830586844669
2549,sir-dudley-digges,1813,British,564.0,800.0,0.15151534349544832,0.12418386401389048,0.6709153716451121
2550,benjamin-rouse,1813,British,588.0,800.0,0.17477699861622042,0.21157524825320012,0.39892349439775904
2551,forde-grey-earl-of-tankerville,1813,British,553.0,800.0,0.1670040099720358,0.1364026830859907,0.5768314009147965
2552,hrh-the-prince-of-wales-at-a-review,1813,British,618.0,800.0,0.4076467980090985,0.059383655427420176,0.4112522050891554
2553,john-wooll-1813-1,,British,545.0,800.0,0.22711359733808795,0.16477667651794892,0.44266190861665766
2554,sir-dudley-digges-1813-1,,British,558.0,800.0,0.13915164976764874,0.12883105565744454,0.6719167193759226
2555,william-ii-of-holland-when-prince-of-orange-nassau,1813,British,574.0,800.0,0.21971210880031264,0.174009585373538,0.31757362335177963
2556,charles-whitworth-1st-earl-whitworth,1814,British,585.0,800.0,0.13953581596632345,0.22719925727562232,0.46380349421820016
2557,edmund-kean-as-richard-iii,1814,British,588.0,800.0,0.11342537668803873,0.2325356353628204,0.773811274509804
2558,henri-iv-king-of-france,1814,British,578.0,800.0,0.10532013601581058,0.17908230168860387,0.5867799799850737
2559,henri-iv-king-of-france,1814,British,580.0,800.0,0.13596967779506583,0.17383826624624568,0.4906106237322514
2560,henri-iv-king-of-france,1816,British,578.0,800.0,0.10532013601581058,0.17908230168860387,0.5867799799850737
2561,henri-iv-king-of-france,1816,British,580.0,800.0,0.13596967779506583,0.17383826624624568,0.4906106237322514
2562,james-i-and-his-royal-progeny,1814,British,800.0,622.0,0.14924587623606023,0.13156555299374734,0.598623991236366
2563,john-bellamy,1814,British,555.0,800.0,0.12796600026953076,0.26528294823739224,0.36578386327503964
2564,king-james-i-of-england-and-vi-of-scotland,1814,British,635.0,800.0,0.13976212346009173,0.18136508505951562,0.5278663347228655
2565,thomas-lane,1814,British,478.0,800.0,0.16935887311044603,0.13197015122951436,0.4924418122897695
2566,william-carr-beresford-viscount-beresford,1814,British,574.0,800.0,0.176037078957818,0.22156905202219215,0.41600967582154824
2567,john-gillow,1814,British,585.0,800.0,0.2218342785625582,0.135495649580707,0.415013314898609
2568,joseph-nollekens,1814,British,586.0,800.0,0.15570934842184472,0.20856351238501908,0.41799975741149714
2569,maximilian-i-holy-roman-emperor,1814,British,574.0,800.0,0.10841779887828248,0.15896563118633988,0.6189173840267815
2570,maximilian-i-holy-roman-emperor,1814,British,586.0,800.0,0.13814079453370576,0.14722718632728968,0.5898918640835175
2571,maximilian-i-holy-roman-emperor,1816,British,574.0,800.0,0.10841779887828248,0.15896563118633988,0.6189173840267815
2572,maximilian-i-holy-roman-emperor,1816,British,586.0,800.0,0.13814079453370576,0.14722718632728968,0.5898918640835175
2573,william-i-prince-of-orange,1814,British,585.0,800.0,0.15664361136691354,0.15971008709023868,0.5421005446623093
2574,william-i-prince-of-orange,1814,British,582.0,800.0,0.12386184834267744,0.18455985735533809,0.5408964776632302
2575,william-i-prince-of-orange,1816,British,585.0,800.0,0.15664361136691354,0.15971008709023868,0.5421005446623093
2576,william-i-prince-of-orange,1816,British,582.0,800.0,0.12386184834267744,0.18455985735533809,0.5408964776632302
2577,edward-pellew-1st-viscount-exmouth,1815,British,586.0,800.0,0.13582923894369822,0.2177286833858567,0.45339723449106595
2578,edward-pellew-1st-viscount-exmouth,1815,British,511.0,800.0,0.14004257256620528,0.27788911627126783,0.44023435401557903
2579,edward-pellew-1st-viscount-exmouth,1818,British,586.0,800.0,0.13582923894369822,0.2177286833858567,0.45339723449106595
2580,edward-pellew-1st-viscount-exmouth,1818,British,511.0,800.0,0.14004257256620528,0.27788911627126783,0.44023435401557903
2581,george-gordon-byron-6th-baron-byron,1815,British,576.0,800.0,0.16379186154545286,0.14302644845353238,0.4984580865332245
2582,gilbert-elliot-1st-earl-of-minto,1815,British,482.0,800.0,0.13839861402683204,0.27548124103148225,0.4572787202017737
2583,john-clerk-lord-eldin,1815,British,574.0,800.0,0.10774339851507585,0.2924931557672706,0.45490627348500384
2584,richard-colley-wellesley-marquess-wellesley,1815,British,651.0,800.0,0.1565725583660658,0.2384897682293577,0.33168199753019484
2585,robert-plowden,1815,British,571.0,800.0,0.24781719011408282,0.13062262850520184,0.36582048178290577
2586,sir-james-campbell-bt,1815,British,623.0,800.0,0.09549875942448532,0.46063459478263163,0.24978245680294592
2587,sir-john-mcmahon-1st-bt,1815,British,569.0,800.0,0.13470601581360275,0.22494437811077025,0.5670048502705124
2588,sir-marc-isambard-brunel,1815,British,564.0,800.0,0.15610639143923175,0.20111669882108277,0.3909326067306355
2589,mrs-waters,1815,British,573.0,800.0,0.23985349406526188,0.16593068696440427,0.4483149060671389
2590,charles-v-holy-roman-emperor,1816,British,508.0,800.0,0.11906112953328862,0.13622718219973856,0.6063295989655704
2591,edward-hawarden,1816,British,590.0,800.0,0.13509914315178556,0.16697045348232425,0.508292904619475
2592,george-harrison,1816,British,587.0,800.0,0.15196599869289115,0.14896329445036868,0.4603654758325816
2593,oliver-cromwell,1816,British,547.0,800.0,0.12396810336465129,0.14903926962044411,0.570674266050113
2594,oliver-cromwell,1816,British,567.0,800.0,0.13452585425447758,0.1688406861507834,0.5151861361828682
2595,oliver-cromwell,,British,547.0,800.0,0.12396810336465129,0.14903926962044411,0.570674266050113
2596,oliver-cromwell,,British,567.0,800.0,0.13452585425447758,0.1688406861507834,0.5151861361828682
2597,sarah-capell-coningsby-n-e-bazett-countess-of-essex,1816,British,580.0,800.0,0.11707057507462279,0.23540679244574453,0.5069242647058825
2598,william-sims,1816,British,594.0,800.0,0.147775660117495,0.2023222215104407,0.437057057503136
2599,frederick-v-king-of-bohemia-1816-1,,British,553.0,800.0,0.12876428591902897,0.1518984120666567,0.6153939385880932
2600,sarah-capell-coningsby-n-e-bazett-countess-of-essex-1816-1,,British,587.0,800.0,0.13199118843716226,0.2476797529207065,0.44796088452416744
2601,charles-herries,1817,British,583.0,800.0,0.14393058918313806,0.24525923888743406,0.5047647731476811
2602,david-pike-watts,1817,British,566.0,800.0,0.14233659878763852,0.19984967229793663,0.5328826733873762
2603,eleanor-n-e-watts-lady-wigram,1817,British,643.0,800.0,0.18337470993011898,0.16429127481936845,0.46699268136492544
2604,princess-charlotte-augusta-of-wales,1817,British,580.0,800.0,0.09943055230079217,0.3494513160977631,0.4999610632183909
2605,sir-edward-bruce,1817,British,574.0,800.0,0.13033760233382166,0.1554911050302394,0.5542642788822847
2606,sir-isaac-heard,1817,British,584.0,800.0,0.14641398585224055,0.10422869364190485,0.6710730845420362
2607,edmund-pollexfen-bastard,1819,British,459.0,800.0,0.17237057887208068,0.18074502544050053,0.4308713422188047
2608,james-montgomery,1819,British,567.0,800.0,0.0,0.0,0.4125178701110074
2609,james-gillray,1819,British,682.0,800.0,0.16322683919619266,0.21262424556369702,0.5543028074866311
2610,james-laing,1819,British,557.0,800.0,0.3004821941420498,0.1793590900626368,0.40034378850283375
2611,james-montgomery-1819-1,,British,584.0,800.0,0.1862309364758488,0.19313729069266083,0.4172742663846359
2612,johann-bernhard-logier,1819,British,573.0,800.0,0.12913646047898072,0.20121637785502125,0.5444054255209939
2613,richard-duppa,1819,British,583.0,800.0,0.13913733628785838,0.13407094916333814,0.6353554888507721
2614,sir-thomas-charles-bunbury-6th-bt,1819,British,598.0,800.0,0.16445398690403132,0.1505820827409395,0.43911932749688515
2615,the-penn-family-louisa-hannah-penn-john-penn-juliana-baker-n-e-penn-granville-penn,1819,British,689.0,800.0,0.17556380716357198,0.20524336539167443,0.3642490893309428
2616,thomas-william-coke-1st-earl-of-leicester-of-holkham,1819,British,598.0,800.0,0.14107676851026035,0.12399740700372985,0.6700596104662602
2617,charles-grant-baron-glenelg,1820,British,575.0,800.0,0.1954179655537294,0.1000159209810696,0.49747913895993184
2618,charles-john-brandling,1820,British,556.0,800.0,0.17269490260960496,0.15733517030524768,0.44971896600366773
2619,francis-north-4th-earl-of-guilford,1820,British,593.0,800.0,0.15515284493884984,0.12764022940606914,0.5511082068577854
2620,henry-bathurst,1820,British,583.0,800.0,0.1329950507121254,0.18213619573096793,0.5672950341371542
2621,richard-clark,1820,British,562.0,800.0,0.155976734203685,0.19177200510769754,0.5080787628218548
2622,thomas-denman-1st-baron-denman,1820,British,579.0,800.0,0.09266857733356958,0.13624830245854305,0.8307139252937793
2623,ann-maria-tree,1820,British,580.0,800.0,0.14595884422935693,0.07188069917502479,0.7475950304259636
2624,francis-north-4th-earl-of-guilford-1820-1,,British,596.0,800.0,0.16211004439663987,0.12255897697884786,0.550287291090933
2625,reverend-woodcock,1820,British,577.0,800.0,0.27473805374027255,0.12772529173619548,0.38340628504434704
2626,sir-james-mansfield,1820,British,623.0,800.0,0.1398403688919755,0.2500609940549206,0.6179575346992731
2627,george-frideric-handel,1821,British,573.0,800.0,0.16042143862191455,0.11085571874673815,0.5765544605276667
2628,george-webb-de-renzy,1821,British,524.0,800.0,0.12694674135460357,0.1643689475692109,0.6644341322406826
2629,john-jackson,1821,British,588.0,800.0,0.13156382443285958,0.13789935783614923,0.6509588502067496
2630,john-jackson,1821,British,2400.0,2965.0,0.4773247680116765,0.32584336978881245,0.1886220354021316
2631,john-jackson,,British,588.0,800.0,0.13156382443285958,0.13789935783614923,0.6509588502067496
2632,john-jackson,,British,2400.0,2965.0,0.4773247680116765,0.32584336978881245,0.1886220354021316
2633,richard-graves-ker,1821,British,636.0,800.0,0.11582470341522977,0.18999045366076459,0.6543203770501913
2634,sir-henry-charles-englefield-7th-bt,1821,British,602.0,800.0,0.25851739072780716,0.14496625596155602,0.4142829864503941
2635,sir-john-edward-swinburne-6th-bt,1821,British,583.0,800.0,0.27813900263033114,0.1543789092046859,0.2753596088521172
2636,joseph-constantine-carpue,1822,British,568.0,800.0,0.15040747181464542,0.14027335213644498,0.5334476146092241
2637,hugh-leycester,1822,British,580.0,800.0,0.16619509621267314,0.17141156862154414,0.5069469320486816
2638,robert-dickson,1822,British,638.0,800.0,0.188621604048715,0.20612480712224646,0.37096952793656646
2639,thomas-dundas-1st-baron-dundas,1822,British,637.0,800.0,0.195856620331567,0.1039941532642679,0.596381937390341
2640,apollonia-wodehouse-n-e-nourse,1823,British,602.0,800.0,0.15364781309914152,0.17734504415953195,0.6104320239723797
2641,cuthbert-collingwood-baron-collingwood,1823,British,501.0,800.0,0.1260046394221044,0.23271678605752058,0.6937016750812104
2642,david-hume,1823,British,571.0,800.0,0.17593127271403622,0.13061026773984605,0.4932039850966656
2643,james-saumarez-1st-baron-de-saumarez,1823,British,524.0,800.0,0.14068886551440446,0.24621470977198973,0.5936232038616975
2644,robert-buchanan-dunlop,1823,British,544.0,800.0,0.11506477055176577,0.23279653571802644,0.5116339388696655
2645,sir-charles-morice-pole-bt,1823,British,501.0,800.0,0.19284231554566345,0.11049767390441798,0.6399324977495985
2646,sir-john-thomas-duckworth-1st-bt,1823,British,521.0,800.0,0.15547606677549047,0.12238870130105199,0.676517001618306
2647,sir-william-knighton-1st-bt,1823,British,642.0,800.0,0.14351458579665297,0.1214483183633151,0.6357314763911797
2648,thomas-william-anson-1st-earl-of-lichfield-when-viscount-anson,1823,British,583.0,800.0,0.11990447960601186,0.19403217577643136,0.5700207009047187
2649,apollonia-wodehouse-n-e-nourse-1823-1,,British,609.0,800.0,0.16107486340575267,0.14899557352253212,0.6117380388937185
2650,charles-andrews,1823,British,616.0,800.0,0.1686892231970599,0.12505826297463707,0.5170201250954929
2651,sir-william-knighton-1st-bt-1823-1,,British,688.0,800.0,0.4163759206975871,0.047322889415730054,0.524077042008664
2652,thomas-william-anson-1st-earl-of-lichfield-when-viscount-anson-1823-1,,British,588.0,800.0,0.12178808013229064,0.18824080396640672,0.5918511237828464
2653,norham-castle-on-the-river-tweed-after-joseph-mallord-william-turner,1824,British,1536.0,1192.0,0.0825732838017063,0.16745646389398003,0.5948074929164199
2654,charles-gordon-lennox-5th-duke-of-richmond-and-lennox,1824,British,548.0,800.0,0.1919375424350409,0.15073801585384206,0.4312334693001288
2655,elizabeth-herbert-n-e-spencer-countess-of-pembroke,1824,British,590.0,800.0,0.2498081229697283,0.1365435988413177,0.41520896477234964
2656,p-kirkman,1824,British,669.0,800.0,0.12356662059056618,0.1347010003157081,0.63464831911838
2657,peter-rainier,1824,British,501.0,800.0,0.16190287925158708,0.11254198064813932,0.7216537513208879
2658,philander-chase,1824,British,574.0,800.0,0.16923857393680905,0.09785713317918675,0.5673168425906949
2659,sir-alexander-forrester-inglis-cochrane,1824,British,502.0,800.0,0.13674041134262432,0.20269329449840515,0.7117291910788218
2660,sir-george-johnstone-hope,1824,British,687.0,800.0,0.11111785844116107,0.12467432204290561,0.8903888532123183
2661,prince-augustus-frederick-duke-of-sussex,1825,British,571.0,800.0,0.13141352207812051,0.17251111166477337,0.6183606675594935
2662,john-charles-spencer-3rd-earl-spencer,1832,British,624.0,800.0,0.8152233375928377,0.46280198771719205,0.21531818753142282
2663,first-previous-3-of-617-nextlast,1842,British,518.0,800.0,0.1309519622169851,0.10721968368497344,0.6506804262245439
2664,charles-turner,1850,British,629.0,800.0,0.5644000289631825,0.29333182503648625,0.1943794694348327
2665,samuel-prout,1899,British,629.0,800.0,0.5043483151945065,0.21972012042730862,0.24161968889304528
2666,samuel-prout,1899,British,663.0,800.0,0.5154855156982456,0.6048399311162871,0.0755515630083104
2667,samuel-prout,1823,British,629.0,800.0,0.5043483151945065,0.21972012042730862,0.24161968889304528
2668,samuel-prout,1823,British,663.0,800.0,0.5154855156982456,0.6048399311162871,0.0755515630083104
2669,robert-graham,,British,592.0,800.0,0.13164317638691467,0.12450454251399817,0.658644342872284
2670,thomas-potter-macqueen,,British,588.0,800.0,0.11092315612379318,0.1751774049097819,0.6529346155128716
2671,robert-tindal-of-coval-hall-1749-1833-father-of-sir-nicholas-tindal,1800,British,550.0,685.0,0.15563419510400364,0.3256486231239848,0.26440864462573344
2672,sir-hew-whiteford-dalrymple-1750-1830-bt-lieutenant-governor-of-guernsey-1796-1803,1800,British,671.0,800.0,0.24909610565482235,0.5938029392009753,0.26356799187633323
2673,william-murray-1705-1793-1st-earl-of-mansfield,1805,British,749.0,944.0,0.20708328458688985,0.4652658777215069,0.35916471768495145
2674,william-seguier,1805,British,645.0,800.0,0.5809288084298507,0.8877643656576641,0.14898445052439585
2675,william-seguier,1805,British,782.0,944.0,0.18848570103507645,0.3283935079821493,0.2229449917510895
2676,william-seguier,1830,British,645.0,800.0,0.5809288084298507,0.8877643656576641,0.14898445052439585
2677,william-seguier,1830,British,782.0,944.0,0.18848570103507645,0.3283935079821493,0.2229449917510895
2678,bartholomew-johnson,1810,British,760.0,944.0,0.22555419697906606,0.5308851314778251,0.15336891190463697
2679,sir-john-barrow-1st-bt,1810,British,636.0,800.0,0.30276928688130306,0.656941082896203,0.12096074577629791
2680,study-for-bartholomew-johnson,1810,British,762.0,944.0,0.1487434327835489,0.5943065057882091,0.22281829053521857
2681,the-right-honourable-william-windham-iii-1750-1810-mp-after-thomas-lawrence,1810,British,638.0,800.0,0.5623143461705201,0.28764119037840014,0.20656478578892376
2682,the-late-lord-mulgrave,1814,British,674.0,800.0,0.3040694168266464,0.48311122390599265,0.2833587377087334
